Run,Final_Score,Best_Params,Best_Objs
Run_41,0.04170533333333326,"{'vds': 24.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.37442, 'PAE': 15.47729, 'Tj': 103.67665}"
Run_42,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_43,0.027492000000000096,"{'vds': 24.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.367639999999998, 'PAE': 15.842789999999999, 'Tj': 106.51206}"
Run_44,0.029140000000000055,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_45,0.06891254545454538,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 26.17215, 'PAE': 15.03046, 'Tj': 108.79019}"
Run_46,0.029140000000000055,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_47,0.04954533333333322,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 24.25682, 'PAE': 15.088420000000001, 'Tj': 96.72873}"
Run_48,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_49,0.04209036363636368,"{'vds': 24.0, 'nfing': 6.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78}","{'Pout': 26.50095, 'PAE': 15.59353, 'Tj': 107.31497}"
Run_50,0.04975066666666661,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 24.25374, 'PAE': 15.09748, 'Tj': 98.51404000000001}"
Run_51,0.04954533333333322,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 24.25682, 'PAE': 15.088420000000001, 'Tj': 96.72873}"
Run_52,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_53,0.04170533333333326,"{'vds': 24.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.37442, 'PAE': 15.47729, 'Tj': 103.67665}"
Run_54,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.477790000000002, 'PAE': 15.03604, 'Tj': 104.18158000000001}"
Run_55,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_56,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_57,0.06971381818181845,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 26.306690000000003, 'PAE': 15.1337, 'Tj': 108.83426000000001}"
Run_58,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_59,0.04170533333333326,"{'vds': 24.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.37442, 'PAE': 15.47729, 'Tj': 103.67665}"
Run_60,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_61,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_62,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_63,0.07115933333333346,"{'vds': 20.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.17474, 'PAE': 14.838579999999999, 'Tj': 90.97001}"
Run_64,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_65,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_66,0.08724999999999997,"{'vds': 24.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 25.140420000000002, 'PAE': 15.492029999999998, 'Tj': 109.79875}"
Run_67,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_68,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_69,0.029140000000000055,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_70,0.06266266666666664,"{'vds': 24.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.06006, 'PAE': 15.356079999999999, 'Tj': 102.67551999999999}"
Run_71,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_72,0.07632533333333336,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_73,0.06516472727272742,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 25.17533, 'PAE': 15.21464, 'Tj': 108.58406000000001}"
Run_74,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_75,0.07144521212121219,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 24.86862, 'PAE': 15.276879999999998, 'Tj': 108.44776}"
Run_76,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_77,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_78,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.477790000000002, 'PAE': 15.03604, 'Tj': 104.18158000000001}"
Run_79,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_80,0.029140000000000055,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_81,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_82,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_83,0.04170533333333326,"{'vds': 24.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.37442, 'PAE': 15.47729, 'Tj': 103.67665}"
Run_84,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_85,0.027492000000000096,"{'vds': 24.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.367639999999998, 'PAE': 15.842789999999999, 'Tj': 106.51206}"
Run_86,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_87,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_88,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_89,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_90,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.477790000000002, 'PAE': 15.03604, 'Tj': 104.18158000000001}"
Run_91,0.027492000000000096,"{'vds': 24.0, 'nfing': 4.0, 'wg': 100, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.367639999999998, 'PAE': 15.842789999999999, 'Tj': 106.51206}"
Run_92,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_93,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_94,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 25.41662, 'PAE': 15.2997, 'Tj': 103.21439000000001}"
Run_95,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_96,0.008312999999999904,"{'vds': 24.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.92836, 'PAE': 14.96463, 'Tj': 103.56729}"
Run_97,0.06891254545454538,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 26.17215, 'PAE': 15.03046, 'Tj': 108.79019}"
Run_98,0.06891254545454538,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 26.17215, 'PAE': 15.03046, 'Tj': 108.79019}"
Run_99,0.0,"{'vds': 24.0, 'nfing': 6.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.52238, 'PAE': 15.23439, 'Tj': 104.995}"
Run_100,0.0,"{'vds': 24.0, 'nfing': 8.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 26.477790000000002, 'PAE': 15.03604, 'Tj': 104.18158000000001}"
