Run,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75
Run_1,inf,0.5396363636363635,0.5396363636363635,0.2507746666666667,0.12840266666666666,0.12840266666666666,0.12840266666666666,0.12840266666666666,0.12840266666666666,0.12840266666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_2,0.27705363636363634,0.27705363636363634,0.27705363636363634,0.27705363636363634,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_3,inf,1.1330689999999999,0.30269072727272717,0.30269072727272717,0.30269072727272717,0.30269072727272717,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.06266266666666664,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.04954533333333322,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904
Run_4,inf,0.40492533333333336,0.40492533333333336,0.40492533333333336,0.40492533333333336,0.40492533333333336,0.40492533333333336,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.3637340000000001,0.26677309090909074,0.26677309090909074,0.26677309090909074,0.22111872727272716,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.18687433333333336,0.08661909090909087,0.08661909090909087,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.07115933333333346,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_5,0.42383633333333337,0.42383633333333337,0.1891585454545457,0.1891585454545457,0.1891585454545457,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.1281516969696969,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04954533333333322,0.04954533333333322,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.027492000000000096,0.027492000000000096
Run_6,inf,0.8876166666666668,0.5142345454545457,0.4579146666666669,0.4579146666666669,0.4579146666666669,0.43230899999999994,0.43230899999999994,0.43230899999999994,0.3287253333333334,0.3287253333333334,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.2940326666666666,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.07632533333333336,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.04209036363636368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_7,0.6700435151515152,0.6700435151515152,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.09616199999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_8,0.43216745454545463,0.3364919999999999,0.3364919999999999,0.21003133333333346,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.10438278787878784,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04975066666666661,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.04170533333333326,0.027492000000000096,0.027492000000000096,0.027492000000000096,0.027492000000000096,0.027492000000000096,0.027492000000000096,0.027492000000000096,0.027492000000000096
Run_9,inf,0.5476347272727273,0.5476347272727273,0.5476347272727273,0.5476347272727273,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.027492000000000096,0.027492000000000096,0.027492000000000096
Run_10,1.4249106666666664,1.4249106666666664,1.3777843333333333,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.12827127272727312,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.029140000000000055,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904,0.008312999999999904
