Trial,Mean_Score,Std_Score
Trial_134,0.014080508333333314,0.023923209952079173
Trial_135,0.013716246666666647,0.02281518314132621
Trial_136,0.013542742933333312,0.02286559845621336
Trial_137,0.013448153549999979,0.022876045175173623
Trial_138,0.013448153549999979,0.022876045175173623
Trial_139,0.013311220633333317,0.022418719261622803
Trial_140,0.013244207299999982,0.02240576733025639
Trial_141,0.013157455433333314,0.022429791359837116
Trial_142,0.01305015328333332,0.0224393441424751
Trial_143,0.01305015328333332,0.0224393441424751
Trial_144,0.012994317649999986,0.02245347452612138
Trial_145,0.012922064216666645,0.0224683361814156
Trial_146,0.012922064216666645,0.0224683361814156
Trial_147,0.012678258799999976,0.022437049680255092
Trial_148,0.012678258799999976,0.022437049680255092
Trial_149,0.012607163383333307,0.022457423844165585
Trial_150,0.012356817966666642,0.022505320649032476
