Run,Final_Score,Best_Params,Best_Objs
Run_13,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_14,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
Run_15,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_16,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 105.2115615, 'Gain': 3.4089882000000005, 'NF_min': 1.3130483999999998}"
Run_17,0.01792499999999997,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.8952155, 'Gain': 3.35698, 'NF_min': 1.2958366000000001}"
Run_18,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.2559933, 'Gain': 3.4173159, 'NF_min': 1.3173026}"
Run_19,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.63812720000001, 'Gain': 3.4225607000000005, 'NF_min': 1.3117907}"
Run_20,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.2559933, 'Gain': 3.4173159, 'NF_min': 1.3173026}"
Run_21,0.004725583333333172,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.2193602, 'Gain': 3.3886586000000003, 'NF_min': 1.3034578}"
Run_22,0.004725583333333172,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.2193602, 'Gain': 3.3886586000000003, 'NF_min': 1.3034578}"
Run_23,0.061586249999999954,"{'vds': 28.0, 'nfing': 4.0, 'wg': 37.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 108.18157690000001, 'Gain': 3.252193, 'NF_min': 1.2846356}"
Run_24,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_25,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_26,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_27,0.004725583333333172,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.2193602, 'Gain': 3.3886586000000003, 'NF_min': 1.3034578}"
Run_28,0.0357097083333332,"{'vds': 22.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.813253, 'Gain': 3.3142967000000003, 'NF_min': 1.3213277}"
Run_29,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
Run_30,0.03306295833333328,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 108.06804129999999, 'Gain': 3.3206489, 'NF_min': 1.2846635}"
Run_31,0.01792499999999997,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.8952155, 'Gain': 3.35698, 'NF_min': 1.2958366000000001}"
Run_32,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.3031861, 'Gain': 3.4261244, 'NF_min': 1.3230049}"
Run_33,0.023620125000000103,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 107.9809895, 'Gain': 3.3433116999999997, 'NF_min': 1.2910823}"
Run_34,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 105.2115615, 'Gain': 3.4089882000000005, 'NF_min': 1.3130483999999998}"
Run_35,0.01792499999999997,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.8952155, 'Gain': 3.35698, 'NF_min': 1.2958366000000001}"
Run_36,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.3031861, 'Gain': 3.4261244, 'NF_min': 1.3230049}"
Run_37,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 105.1705822, 'Gain': 3.4012084000000002, 'NF_min': 1.3096359}"
Run_38,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_39,0.06491500000000006,"{'vds': 20.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.53541820000001, 'Gain': 3.244204, 'NF_min': 1.2980243}"
Run_40,0.059753874999999845,"{'vds': 28.0, 'nfing': 2.0, 'wg': 50.0, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.85485249999999, 'Gain': 3.2565907000000003, 'NF_min': 1.3006405}"
Run_41,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.3031861, 'Gain': 3.4261244, 'NF_min': 1.3230049}"
Run_42,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.63812720000001, 'Gain': 3.4225607000000005, 'NF_min': 1.3117907}"
Run_43,0.014258749999999876,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 107.27169009999999, 'Gain': 3.3657790000000003, 'NF_min': 1.2945935}"
Run_44,0.01813412499999978,"{'vds': 24.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.3428879, 'Gain': 3.3564781000000004, 'NF_min': 1.3242498999999999}"
Run_45,0.11047929166666659,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 37.0, 'gsg': 63.0}","{'fmax': 105.27163600000002, 'Gain': 3.1348497, 'NF_min': 1.3115832}"
Run_46,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 105.1705822, 'Gain': 3.4012084000000002, 'NF_min': 1.3096359}"
Run_47,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
Run_48,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 105.1705822, 'Gain': 3.4012084000000002, 'NF_min': 1.3096359}"
Run_49,0.01084776000000054,"{'vds': 26.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 104.83728359999999, 'Gain': 3.4103669, 'NF_min': 1.3326976000000001}"
Run_50,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_51,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.63812720000001, 'Gain': 3.4225607000000005, 'NF_min': 1.3117907}"
Run_52,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_53,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_54,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
Run_55,0.01813412499999978,"{'vds': 24.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.3428879, 'Gain': 3.3564781000000004, 'NF_min': 1.3242498999999999}"
Run_56,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.2559933, 'Gain': 3.4173159, 'NF_min': 1.3173026}"
Run_57,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_58,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.2559933, 'Gain': 3.4173159, 'NF_min': 1.3173026}"
Run_59,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.63812720000001, 'Gain': 3.4225607000000005, 'NF_min': 1.3117907}"
Run_60,0.07663741666666646,"{'vds': 20.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 107.79751499999999, 'Gain': 3.2160702000000003, 'NF_min': 1.2902239}"
Run_61,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_62,0.010731086666666556,"{'vds': 26.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 104.8390337, 'Gain': 3.4047367, 'NF_min': 1.3286448}"
Run_63,0.06491500000000006,"{'vds': 20.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.53541820000001, 'Gain': 3.244204, 'NF_min': 1.2980243}"
Run_64,0.009764666666666533,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 107.2556507, 'Gain': 3.3765648, 'NF_min': 1.2983854}"
Run_65,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
Run_66,0.004725583333333172,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.2193602, 'Gain': 3.3886586000000003, 'NF_min': 1.3034578}"
Run_67,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_68,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.63812720000001, 'Gain': 3.4225607000000005, 'NF_min': 1.3117907}"
Run_69,0.06491500000000006,"{'vds': 20.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.53541820000001, 'Gain': 3.244204, 'NF_min': 1.2980243}"
Run_70,0.010731086666666556,"{'vds': 26.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 104.8390337, 'Gain': 3.4047367, 'NF_min': 1.3286448}"
Run_71,0.009764666666666533,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 107.2556507, 'Gain': 3.3765648, 'NF_min': 1.2983854}"
Run_72,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.3031861, 'Gain': 3.4261244, 'NF_min': 1.3230049}"
Run_73,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
Run_74,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 105.2115615, 'Gain': 3.4089882000000005, 'NF_min': 1.3130483999999998}"
Run_75,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_76,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 105.1705822, 'Gain': 3.4012084000000002, 'NF_min': 1.3096359}"
Run_77,0.0286044166666668,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 108.0331759, 'Gain': 3.3313493999999997, 'NF_min': 1.2875244}"
Run_78,0.06581449999999989,"{'vds': 28.0, 'nfing': 2.0, 'wg': 50.0, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.783957, 'Gain': 3.2420452, 'NF_min': 1.2949159}"
Run_79,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_80,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_81,0.01792499999999997,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.8952155, 'Gain': 3.35698, 'NF_min': 1.2958366000000001}"
Run_82,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 105.2115615, 'Gain': 3.4089882000000005, 'NF_min': 1.3130483999999998}"
Run_83,0.0286044166666668,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 108.0331759, 'Gain': 3.3313493999999997, 'NF_min': 1.2875244}"
Run_84,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 106.62592140000001, 'Gain': 3.4120461000000004, 'NF_min': 1.3064026000000002}"
Run_85,0.014258749999999876,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 107.27169009999999, 'Gain': 3.3657790000000003, 'NF_min': 1.2945935}"
Run_86,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.3031861, 'Gain': 3.4261244, 'NF_min': 1.3230049}"
Run_87,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 105.3031861, 'Gain': 3.4261244, 'NF_min': 1.3230049}"
Run_88,0.004725583333333172,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.2193602, 'Gain': 3.3886586000000003, 'NF_min': 1.3034578}"
Run_89,0.0,"{'vds': 28.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 105.1705822, 'Gain': 3.4012084000000002, 'NF_min': 1.3096359}"
Run_90,0.01792499999999997,"{'vds': 22.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.8952155, 'Gain': 3.35698, 'NF_min': 1.2958366000000001}"
Run_91,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_92,0.018323624999999955,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 107.27805759999998, 'Gain': 3.3560233, 'NF_min': 1.2915471}"
Run_93,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 63.0}","{'fmax': 106.6067365, 'Gain': 3.4024385, 'NF_min': 1.3023788}"
Run_94,0.011330311666666537,"{'vds': 26.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 104.8342272, 'Gain': 3.3993309000000003, 'NF_min': 1.3253965}"
Run_95,0.0,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 106.63812720000001, 'Gain': 3.4225607000000005, 'NF_min': 1.3117907}"
Run_96,0.004725583333333172,"{'vds': 24.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 107.2193602, 'Gain': 3.3886586000000003, 'NF_min': 1.3034578}"
Run_97,0.09384083333333326,"{'vds': 28.0, 'nfing': 4.0, 'wg': 37.5, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 108.09078600000001, 'Gain': 3.174782, 'NF_min': 1.2788267}"
Run_98,0.061586249999999954,"{'vds': 28.0, 'nfing': 4.0, 'wg': 37.5, 'gdg': 22.0, 'gsg': 33.0}","{'fmax': 108.18157690000001, 'Gain': 3.252193, 'NF_min': 1.2846356}"
Run_99,0.039341250000000105,"{'vds': 22.0, 'nfing': 2.0, 'wg': 75.0, 'gdg': 22.0, 'gsg': 48.0}","{'fmax': 105.9315607, 'Gain': 3.3055809999999997, 'NF_min': 1.3165468}"
Run_100,0.0026551249999998694,"{'vds': 26.0, 'nfing': 2.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'fmax': 106.585471, 'Gain': 3.3936277, 'NF_min': 1.2991487}"
