Trial,Mean_Score,Std_Score
Trial_1,inf,
Trial_2,inf,
Trial_3,inf,
Trial_4,0.28238572389610395,0.1631318416608422
Trial_5,0.25285325038961043,0.1563787364987809
Trial_6,0.2267643514935065,0.13887558800490035
Trial_7,0.21096117584415583,0.12790905684458131
Trial_8,0.1908104128571428,0.1093023824639494
Trial_9,0.1756458541558441,0.10255010299985479
Trial_10,0.15311101603896105,0.09371478523816948
Trial_11,0.14339208850649351,0.09272255980500971
Trial_12,0.1305031887012987,0.0895576989973641
Trial_13,0.12375142266233766,0.08717195934807308
Trial_14,0.11252398668831168,0.08225372895414464
Trial_15,0.10864357571428566,0.07828381001630341
Trial_16,0.10595597616883111,0.07839442901665167
Trial_17,0.10021838889610389,0.07401482368808474
Trial_18,0.0990103398051948,0.07233028918470048
Trial_19,0.09142459175324678,0.06628473775812684
Trial_20,0.08385721766233768,0.05628630859773263
Trial_21,0.0813303553896104,0.05601226684273039
Trial_22,0.0782194503896104,0.054219764335318325
Trial_23,0.07687608493506494,0.05523874583657086
Trial_24,0.07534872493506495,0.054953396404624724
Trial_25,0.07372415402597404,0.05380392676974861
Trial_26,0.0717459072727273,0.052132119950235166
Trial_27,0.06712474233766236,0.04933656670390947
Trial_28,0.06294159383116885,0.0460173018505096
Trial_29,0.0620240051948052,0.04633872047279437
Trial_30,0.06043753064935066,0.04621786941528828
Trial_31,0.056018805194805205,0.043032055202230246
Trial_32,0.05284191883116882,0.0365580924523757
Trial_33,0.05128548974025974,0.03652984658889783
Trial_34,0.05128548974025974,0.03652984658889783
Trial_35,0.05083672428571429,0.03687979894584061
Trial_36,0.04861367337662339,0.03622502917257452
Trial_37,0.04861367337662339,0.03622502917257452
Trial_38,0.04861367337662339,0.03622502917257452
Trial_39,0.048272888376623385,0.036148375082342844
Trial_40,0.047465533831168846,0.03586841955328412
Trial_41,0.047465533831168846,0.03586841955328412
Trial_42,0.04648541123376624,0.035360919084474855
Trial_43,0.0424038881818182,0.03248961554484058
Trial_44,0.041533582727272755,0.03110971501618821
Trial_45,0.03958962636363638,0.027443318067281276
Trial_46,0.0374329090909091,0.02730957012819231
Trial_47,0.03679870727272728,0.026920403062265768
Trial_48,0.03672392181818183,0.026912339647766396
Trial_49,0.035298033636363635,0.025137023015661616
Trial_50,0.034580689090909084,0.024178633953699964
Trial_51,0.034233881818181815,0.023871901268281984
Trial_52,0.03314405818181818,0.023306531088150735
Trial_53,0.031558722272727276,0.02275082331621645
Trial_54,0.03134090954545455,0.02294680944053592
Trial_55,0.030780593181818184,0.023150013148941672
Trial_56,0.02966474454545454,0.02312972071182745
Trial_57,0.02866765363636363,0.022325705370605277
Trial_58,0.028371679090909083,0.021163550716008957
Trial_59,0.028053634999999993,0.021028279705644505
Trial_60,0.027464589545454547,0.020518203477106676
Trial_61,0.027222080454545453,0.02024336103473426
Trial_62,0.026773364999999997,0.019727447736948314
Trial_63,0.025962788636363636,0.019563431748674795
Trial_64,0.02582916863636364,0.019387368688622144
Trial_65,0.025307079545454546,0.019489353026554062
Trial_66,0.024891366818181816,0.01963734282890137
Trial_67,0.02431527590909091,0.01988075740721451
Trial_68,0.02407766772727273,0.019550366087734788
Trial_69,0.02371842590909091,0.019659137858800114
Trial_70,0.023356484090909096,0.01935102937267588
Trial_71,0.023356484090909096,0.01935102937267588
Trial_72,0.022688560000000003,0.019005583220120803
Trial_73,0.02235676636363637,0.018821783550164884
Trial_74,0.02235676636363637,0.018821783550164884
Trial_75,0.02235676636363637,0.018821783550164884
