Trial,Mean_Score,Std_Score
Trial_1,inf,
Trial_2,0.3033892386152584,0.24202233502811765
Trial_3,0.24168389170795737,0.20082404533813963
Trial_4,0.19151891799999995,0.1502098208785774
Trial_5,0.1642753166546349,0.12784246642074687
Trial_6,0.12924399963166527,0.09912117625265594
Trial_7,0.11775584494503687,0.0957019176005993
Trial_8,0.10226360164971281,0.07821778572140917
Trial_9,0.09444490346103357,0.07664117404516019
Trial_10,0.0862177730319934,0.062115054706408504
Trial_11,0.08432903184495487,0.06179943177326821
Trial_12,0.07617267248482362,0.05718301480715473
Trial_13,0.06801945117883508,0.054834687768893865
Trial_14,0.06331272612551272,0.054647031547959475
Trial_15,0.05109948965627563,0.04356045791848974
Trial_16,0.05098594260213291,0.043405987157942034
Trial_17,0.04964058788679245,0.042973509290353214
Trial_18,0.046407401694011495,0.04126046244185954
Trial_19,0.04110679304758003,0.037164693598124694
Trial_20,0.03985014931337167,0.036417275592794944
Trial_21,0.03718503933470064,0.034718878767124865
Trial_22,0.03717118176127981,0.034714040066114546
Trial_23,0.034826235159967266,0.03279992746758288
Trial_24,0.0317808742690731,0.02849630314263649
Trial_25,0.031323005308449635,0.02857270250591532
Trial_26,0.030216828496308558,0.028096616596941994
Trial_27,0.03017473694175565,0.028064249535671115
Trial_28,0.028421973714520224,0.026416797137118673
Trial_29,0.026448264368334848,0.025670749083751575
Trial_30,0.025286303069729423,0.024302924689344797
Trial_31,0.02501705267924542,0.024029852929823976
Trial_32,0.023492694898277412,0.021801593844096582
Trial_33,0.022799572855619482,0.021587150338129933
Trial_34,0.020813948186218335,0.016708185258696297
Trial_35,0.020351891968827016,0.01703664178912218
Trial_36,0.02031228044380651,0.017045798643346332
Trial_37,0.019729261624282336,0.016767259595444537
Trial_38,0.01913841500000014,0.016373029965443046
Trial_39,0.018699813547990295,0.01621104566944552
Trial_40,0.018496024617719584,0.01615321806742818
Trial_41,0.018336492591468554,0.016255994995576863
Trial_42,0.018043507511895124,0.016248283671192666
Trial_43,0.017407524642329895,0.01599069686939814
Trial_44,0.017407524642329895,0.01599069686939814
Trial_45,0.017263019981952562,0.015988268646748554
Trial_46,0.01711257550369169,0.01600587523298682
Trial_47,0.016718768242001775,0.015418392918927364
Trial_48,0.016567693977030486,0.015140856714912491
Trial_49,0.016567693977030486,0.015140856714912491
Trial_50,0.016567693977030486,0.015140856714912491
Trial_51,0.016567693977030486,0.015140856714912491
Trial_52,0.016567693977030486,0.015140856714912491
Trial_53,0.016164446722723685,0.015033645745146443
Trial_54,0.015698442441345516,0.014469014708026832
Trial_55,0.015268199696472657,0.014157190019214816
Trial_56,0.015098730319934512,0.013933991032115187
Trial_57,0.015021610518457877,0.013817924006815845
Trial_58,0.014849365140279054,0.013898081047102877
Trial_59,0.014755981001640826,0.013917759952750207
Trial_60,0.014730575436423438,0.013918945194003331
Trial_61,0.014443555189499717,0.013947227313764583
Trial_62,0.014028454129614575,0.013506205420318385
Trial_63,0.013568375662018184,0.013049729100061566
Trial_64,0.013564262966365996,0.01305002795385258
Trial_65,0.013278254618539922,0.013144739787211944
Trial_66,0.013278254618539922,0.013144739787211944
Trial_67,0.013229398818703988,0.013148258720093344
Trial_68,0.012971936009844271,0.01327809843638471
Trial_69,0.01279835053240376,0.013272616825173644
Trial_70,0.012691129458572764,0.013247998355384377
Trial_71,0.012680107589007545,0.013243963346928294
Trial_72,0.012507929693191295,0.013258941292755413
Trial_73,0.012233255165709762,0.013267230631507388
Trial_74,0.012068841623462018,0.013111416070849327
Trial_75,0.01204968307137015,0.013112299767108985
Trial_76,0.01183723146841691,0.013105367164020248
Trial_77,0.01147926184823643,0.01300745450604898
Trial_78,0.011415272413453813,0.013017698141556424
Trial_79,0.010856525346185544,0.012127717660412518
Trial_80,0.010760968737489898,0.012101798611506974
Trial_81,0.010708314389663812,0.012136998504586168
Trial_82,0.010680566754717126,0.012158257705844437
Trial_83,0.010449976306809,0.012248093453385707
Trial_84,0.010449976306809,0.012248093453385707
Trial_85,0.010380175981132202,0.012073129220517696
Trial_86,0.010371154285480024,0.01208054312777854
Trial_87,0.009873673444626873,0.01110007381254348
Trial_88,0.00982891873174746,0.011078333365795867
Trial_89,0.009789233731747463,0.011106328224112587
Trial_90,0.00974205185726018,0.01111389592900006
Trial_91,0.009633694335521048,0.011155449578936558
Trial_92,0.009633694335521048,0.011155449578936558
Trial_93,0.009633694335521048,0.011155449578936558
Trial_94,0.009621211942576015,0.011115026360584295
Trial_95,0.009592113945037053,0.011119588085214526
Trial_96,0.009250819538966504,0.010812649012273851
Trial_97,0.00921184688679259,0.010838866683269704
Trial_98,0.009101708399507927,0.010820904882398267
Trial_99,0.008793656575061657,0.010803542288576752
Trial_100,0.008793656575061657,0.010803542288576752
Trial_101,0.008793656575061657,0.010803542288576752
Trial_102,0.008793656575061657,0.010803542288576752
Trial_103,0.008727663779327443,0.010813090174991548
Trial_104,0.00845799179819537,0.010555421543461849
Trial_105,0.008448970102543191,0.010562258959408538
Trial_106,0.00836233080229708,0.010519225358562048
Trial_107,0.007976771736669514,0.01010444975980358
Trial_108,0.00792189906890906,0.010132786894189066
Trial_109,0.007824325677604696,0.010134824547266934
Trial_110,0.007569407068909042,0.010168069762019338
Trial_111,0.007423847155865571,0.010162457643734114
Trial_112,0.007418297373256875,0.010157439451879375
Trial_113,0.007418297373256875,0.010157439451879375
Trial_114,0.007045975461033738,0.010073263553871491
Trial_115,0.007031497259228984,0.010023885217738858
Trial_116,0.007031497259228984,0.010023885217738858
Trial_117,0.007031497259228984,0.010023885217738858
Trial_118,0.0068380612157507206,0.009931709987567244
Trial_119,0.006732904021329053,0.009836353139092008
Trial_120,0.006625557890894276,0.009794941072575563
Trial_121,0.006492166309269985,0.009496105729770424
Trial_122,0.006492166309269985,0.009496105729770424
Trial_123,0.0063919755233799,0.009395690324960517
Trial_124,0.006378285141099343,0.0093329619363482
Trial_125,0.00636762859474988,0.009322080805966464
Trial_126,0.006196634785890156,0.009037685248822562
Trial_127,0.006168887150943471,0.00905239612041475
Trial_128,0.00615914623789999,0.009057703014484985
Trial_129,0.0059171850639869504,0.009054711839229927
Trial_130,0.00587678771616087,0.009071998601680264
Trial_131,0.00587678771616087,0.009071998601680264
Trial_132,0.005817863105824523,0.008980708622860708
Trial_133,0.005817863105824523,0.008980708622860708
Trial_134,0.005817863105824523,0.008980708622860708
Trial_135,0.005817863105824523,0.008980708622860708
Trial_136,0.005817863105824523,0.008980708622860708
Trial_137,0.0057621599319114805,0.008966676317826305
Trial_138,0.0057621599319114805,0.008966676317826305
Trial_139,0.005619287453650631,0.008899865333873047
Trial_140,0.005579602453650633,0.008915971118422617
Trial_141,0.005251583789991896,0.00850222017188325
Trial_142,0.005232425237900027,0.008488209709480934
Trial_143,0.005108877759639164,0.00841652858733914
Trial_144,0.005108877759639164,0.00841652858733914
Trial_145,0.005108877759639164,0.00841652858733914
Trial_146,0.0050324533117310395,0.008383148934506103
Trial_147,0.0050324533117310395,0.008383148934506103
Trial_148,0.0050324533117310395,0.008383148934506103
