Trial,Mean_Score,Std_Score
Trial_94,0.016581974771012004,0.01939468427248138
Trial_95,0.016581974771012004,0.01939468427248138
Trial_96,0.016560676657804453,0.01941170505155964
Trial_97,0.016455717484562597,0.019270589879260894
Trial_98,0.016379946666952538,0.01927151370862342
Trial_99,0.01611874201286448,0.019362532688994925
Trial_100,0.015817397013722114,0.019191675884199715
Trial_101,0.0157411498439108,0.019224995775952068
Trial_102,0.015248914734133782,0.019073210974524735
Trial_103,0.015064708245282993,0.01905518734889063
Trial_104,0.01477360872469981,0.018326650551579282
Trial_105,0.013902333285019991,0.01789061265458966
Trial_106,0.013399553820182954,0.01782877880690178
Trial_107,0.012714030298170382,0.0177604641401348
Trial_108,0.01261640765666095,0.017726101519508965
Trial_109,0.012417453453306651,0.017755182552885718
Trial_110,0.01225535203421002,0.017702281693396715
Trial_111,0.011956506206117783,0.017387183538261866
Trial_112,0.011675059256432242,0.017090297799407277
Trial_113,0.011675059256432242,0.017090297799407277
Trial_114,0.011598332841337903,0.017005287007877824
Trial_115,0.011508891331903946,0.016993813318243987
Trial_116,0.011508891331903946,0.016993813318243987
Trial_117,0.011298840698208494,0.01687313443784191
Trial_118,0.011135338811416045,0.0168846207151691
Trial_119,0.010914816421478934,0.01688460710763512
Trial_120,0.010831643351153027,0.016667654732139596
Trial_121,0.010702345237945478,0.01662913201579751
Trial_122,0.010665675539832283,0.016564068478078457
Trial_123,0.010104686779969506,0.015120585489320708
Trial_124,0.010032783886887744,0.015050494421052558
Trial_125,0.010032783886887744,0.015050494421052558
Trial_126,0.010032783886887744,0.015050494421052558
Trial_127,0.010032783886887744,0.015050494421052558
Trial_128,0.009979263132170759,0.01506265058218772
Trial_129,0.009461772566133017,0.014603004286295303
Trial_130,0.00939743483028396,0.014568523952439067
Trial_131,0.00939743483028396,0.014568523952439067
Trial_132,0.00939743483028396,0.014568523952439067
Trial_133,0.00939743483028396,0.014568523952439067
Trial_134,0.00939743483028396,0.014568523952439067
Trial_135,0.009248851811416032,0.014466826809272818
Trial_136,0.008978828837145028,0.014278012378842669
Trial_137,0.008960266572994084,0.014288462896791091
Trial_138,0.008941350598151314,0.014283397484615254
Trial_139,0.00870434776110157,0.014058961840658208
Trial_140,0.00866524587430912,0.014077666573902548
Trial_141,0.00816050397036402,0.013460940465586534
Trial_142,0.007973922838288548,0.013443438769628684
Trial_143,0.007835575668477226,0.013403711296233535
Trial_144,0.007365368121307412,0.013032470529594099
Trial_145,0.0073104700827139255,0.012942150873165182
Trial_146,0.00719216442233657,0.012954357955852931
Trial_147,0.007054942787116441,0.012957137943217192
Trial_148,0.007015840900323992,0.01297246014121119
Trial_149,0.006910278636173045,0.012999976505685734
Trial_150,0.006847680522965499,0.013018016709760938
