Run,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75,Trial_76,Trial_77,Trial_78,Trial_79,Trial_80,Trial_81,Trial_82,Trial_83,Trial_84,Trial_85,Trial_86,Trial_87,Trial_88,Trial_89,Trial_90,Trial_91,Trial_92,Trial_93,Trial_94,Trial_95,Trial_96,Trial_97,Trial_98,Trial_99,Trial_100,Trial_101,Trial_102,Trial_103,Trial_104,Trial_105,Trial_106,Trial_107,Trial_108,Trial_109,Trial_110,Trial_111,Trial_112,Trial_113,Trial_114,Trial_115,Trial_116,Trial_117,Trial_118,Trial_119,Trial_120,Trial_121,Trial_122,Trial_123,Trial_124,Trial_125,Trial_126,Trial_127,Trial_128,Trial_129,Trial_130,Trial_131,Trial_132,Trial_133,Trial_134,Trial_135,Trial_136,Trial_137,Trial_138,Trial_139,Trial_140,Trial_141,Trial_142,Trial_143,Trial_144,Trial_145,Trial_146,Trial_147,Trial_148,Trial_149,Trial_150
Run_1,inf,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.20645346895368755,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.17444086911568585,0.134187642166952,0.134187642166952,0.134187642166952,0.134187642166952,0.134187642166952,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.026013773241852653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_2,inf,1.0013546214884699,0.7123864705069566,0.7123864705069566,0.7123864705069566,0.29914679048027437,0.29914679048027437,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025
Run_3,0.3810108167238424,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.06921593081761031,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.05879149742710092,0.03436150943396246,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855,0.02668886792452855
Run_4,inf,0.3863282352487126,0.3863282352487126,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.0818865150085766,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.01867679245283005,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.002129811320754794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_5,0.10530726097770149,0.10530726097770149,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.08414906254049986,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.043475885506002857,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.04196506595197211,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251,0.03829809614065251
Run_6,0.40443287298456193,0.40443287298456193,0.22365789999999908,0.22365789999999908,0.22365789999999908,0.22365789999999908,0.22365789999999908,0.22365789999999908,0.22365789999999908,0.15415784591194925,0.15415784591194925,0.15415784591194925,0.1361571720411661,0.1361571720411661,0.1361571720411661,0.1361571720411661,0.10843570480274395,0.10843570480274395,0.10843570480274395,0.10843570480274395,0.10843570480274395,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.013722163522012732,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677,0.006259811320754677
Run_7,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07775938130360238,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07666706097770153,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07524596972555848,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07484100162950247,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357,0.07409639048027357
Run_8,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.1816329067753002,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.04219644444444426,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.03362380686106328,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.003910188679245025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run_9,0.5974405197827324,0.5974405197827324,0.5974405197827324,0.5974405197827324,0.5974405197827324,0.5974405197827324,0.5974405197827324,0.20195635094339615,0.20195635094339615,0.20195635094339615,0.20195635094339615,0.20195635094339615,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.05782494322470012,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.023791886792452935,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518,0.014029622641509518
Run_10,inf,0.37476935626072083,0.37476935626072083,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0319609433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
