Run,Final_Score,Best_Params,Best_Objs
Run_66,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_67,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_68,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_69,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_70,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_71,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_72,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_73,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_74,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_75,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_76,0.13013090909090896,"{'vds': 20.0, 'nfing': 4.0, 'wg': 75.0, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 21.99855, 'PAE': 14.6091, 'Tj': 94.32794}"
Run_77,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_78,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 23.07396, 'PAE': 15.258339999999999, 'Tj': 94.6454}"
Run_79,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.26725, 'PAE': 15.081570000000001, 'Tj': 91.05884}"
Run_80,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 23.07396, 'PAE': 15.258339999999999, 'Tj': 94.6454}"
Run_81,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 23.07396, 'PAE': 15.258339999999999, 'Tj': 94.6454}"
Run_82,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 23.07396, 'PAE': 15.258339999999999, 'Tj': 94.6454}"
Run_83,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_84,0.15351039999999982,"{'vds': 24.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.06006, 'PAE': 15.356079999999999, 'Tj': 102.67551999999999}"
Run_85,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_86,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.26725, 'PAE': 15.081570000000001, 'Tj': 91.05884}"
Run_87,0.04088239999999985,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 23.557570000000002, 'PAE': 15.4568, 'Tj': 97.04411999999999}"
Run_88,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_89,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_90,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_91,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_92,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_93,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
Run_94,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_95,0.0161420000000001,"{'vds': 20.0, 'nfing': 6.0, 'wg': 75.0, 'gdg': 52, 'gsg': 78}","{'Pout': 24.17474, 'PAE': 14.838579999999999, 'Tj': 90.97001}"
Run_96,0.0,"{'vds': 20.0, 'nfing': 6.0, 'wg': 62.5, 'gdg': 22.0, 'gsg': 78.0}","{'Pout': 23.07396, 'PAE': 15.258339999999999, 'Tj': 94.6454}"
Run_97,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 100.0, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 24.5629, 'PAE': 15.388079999999999, 'Tj': 94.09775}"
Run_98,0.02603660000000019,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 33.0}","{'Pout': 23.15679, 'PAE': 15.110879999999998, 'Tj': 96.30183000000001}"
Run_99,0.011554399999999987,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 48.0}","{'Pout': 23.43599, 'PAE': 15.39144, 'Tj': 95.57772}"
Run_100,0.0,"{'vds': 20.0, 'nfing': 4.0, 'wg': 87.5, 'gdg': 52.0, 'gsg': 78.0}","{'Pout': 23.85512, 'PAE': 15.80236, 'Tj': 91.21392}"
